restaurant_name,image_url,rating,cuisine,location,delivery_time
Suyog'S Bangarapet Chats,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/21/11f4844f-d040-43b4-85d0-54f30da8841c_884814.jpg",,"South Indian, Chaat, Street Food, Snacks",Vijayanagar,40-45 mins
Shivaji Kabab Center,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/631a1e37a6eefd481e5081321854f728",2.8,Biryani,Rajajinagar,40-45 mins
Adya Nati Style,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f88772939b507720a35df54e616ef70c",3.2,"North Indian, Snacks, Beverages",Majestic,35-40 mins
Bawarchikatte,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/8/10/a5a9907e-ef22-432d-9d42-60860260495d_939632.jpg",,"Chinese, Biryani, Pizzas, Pastas",Malleshwaram,40-45 mins
Khalifa Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ibxie5smybs4uskhgp4r",4.3,"Tandoor, Chinese",Central Bangalore,40-45 mins
Blini Bistro,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/pvvudvdc3ffkzp0yjt3v",2.8,"Pizzas, Indian",Central Bangalore,40-45 mins
HM Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fcee676df41abe3fa8b474ece9d2b77d",3.0,"Beverages, Chinese, Fast Food, Burgers, Snacks",Koramangala,40-45 mins
Frost Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e78cdacdc2c1e88c38d99b858e40b345",,Beverages,Malleshwaram,40-45 mins
My Favorite Burgers Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/1ee43c51aca0582a1e951d722bbae644",,Indian,Jayanagar,40-45 mins
De Kunafa And Scoops,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0ee75e998eed41139157350636cb24a0",,Beverages,Jayanagar,40-45 mins
Anugraha Juice And Chaats,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0a7d7369dd339e294220e5e9f8a092dc",,"Juices, Chaat",Banashankari,40-45 mins
Softy Paradise,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wchyfubw0qcd0wu8yj0f",,"Ice Cream, Snacks, Pizzas",Vijayanagar,40-45 mins
Kunigal Cafe Coffee Tea And Sandwich Center,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/29/56fad259-f4b5-4ca6-9ec9-ea97ea0c9b34_900516.JPG",,"Ice Cream, Barbecue",Jayanagar,35-40 mins
Shalimaar family restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zm3yaikjl4dhqbqskdby",3.6,"North Indian, Chinese, Tandoor, Kebabs, Biryani",Shivajinagar,45-50 mins
Real Good Juice & Sandwich Centetr,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/4/6/25141d33-c591-42d9-848c-6b9a284ad4c2_867070.JPG",,"Chinese, American, Italian, Juices, Burgers",Basaveshwar Nagar,40-45 mins
Brews N Bites,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jk72mopm7p0p41hymzag",3.7,"Chinese, Italian, Beverages, Seafood",Jayanagar,40-45 mins
Reddy's Biriyani House,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/da2592e0d25f079cbf9aedf436cabf6f",,Biryani,Malleshwaram,40-45 mins
Crustworthy Bakes,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ftn6424fvmfndcfof1dc",,"Desserts, Bakery",Tavarekere,40-45 mins
Joy Icecreams,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/87e50cf6979390d9e881c93f03936360",,Ice Cream,Jayanagar,35-40 mins
Chef Inbox,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cf91af0ad62b20612678a67b324401b3",5.0,"Chinese, Burgers, Momos, Snacks, Fast Food, Pastas",BTM,40-45 mins
NR Lunch Box,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ayabbrql4ieukrunlnkf",3.0,"Indian, Desserts",Rajajinagar,40-45 mins
Happy Milkshakes,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/6/29/31ce189b-dc75-4a89-9bec-af34e193fa8a_910446sss.jpg",4.5,Beverages,Central Bangalore,40-45 mins
Waffle And Shakes,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f72eaa010eb21fca918a5c86e27f7b30",5.0,"Beverages, Ice Cream, Desserts",BTM,40-45 mins
Dessert Holic,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e1114ef2ed8df79fdf4acaee0ec0b040",,Bakery,Central Bangalore,45-50 mins
Ferment,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d26026b389dd9d36c91f753f00aa970b",,"Indian, Chinese, Beverages",Banashankari,40-45 mins
Kotey's Grill Delight,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/e565c4ad2e3450129c54c8d333557bdc",,"Snacks, Indian",Rajajinagar,40-45 mins
Katha Meetha,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/h38pee3beheqirkhjvon",,"Chaat, Fast Food, Snacks",Seshadripuram,35-40 mins
S.S.S Snacks,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xpa3fnul7t0ysm8vvsfs",3.6,Snacks,Shivajinagar,40-45 mins
The Cheesecake Company,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/78b1785a5d1651d7a01231eff4a93945",,Desserts,Central Bangalore,40-45 mins
Anand Biryani House - Naati Style,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/j9juohsrczdm5gsatlxv",4.1,"Biryani, Andhra, South Indian",Banashankari,40-45 mins
Daily Dine Restaruant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/5f4f8c6714a5c77b52c8b14240ecc9a6",,Chinese,Central Bangalore,40-45 mins
Bunny The Baker,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ba9241f8854f54e838ec7d2be5effce2",,"Bakery, Pizzas, Burgers",Vijayanagar,40-45 mins
Yummy Fillers,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/9/7b1ec6ee-d6ef-450b-822a-ece348c51385_923176.jpg",,"Snacks, Burgers, sandwich, Fast Food, Beverages",Malleshwaram,35-40 mins
Fish On Plate,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b4354613a947fdd8bee0d0d053f78313",,"Seafood, Snacks",Vijayanagar,40-45 mins
Bashas Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/937eb0f1857c97c4c0c3ad5fe41b9d6b",,"Biryani, Indian, Kebabs, Street Food, Snacks, Pizzas, Home Food, Fast Food",Malleshwaram,40-45 mins
1992 Chats Space,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dnpwt80wiw7hyfqk2cyp",3.8,"Juices, Beverages",Rajajinagar,40-45 mins
Chiara's Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/60a8b98fc9d14de1acff6cad0731923b",,Desserts,Koramangala,40-45 mins
K K Paradise,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/14/a0334a91-8513-49e8-b06b-3eb5c6b67467_884561.jpg",,"Biryani, South Indian, Kebabs",Basaveshwaranagar,40-45 mins
Apna Lassi,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/acbcf8005cf0649bb3ed61474bd5b895",3.8,Beverages,Central Bangalore,45-50 mins
Waffle World - Leela Foods,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/227d1474fb4d27cdaf6b76fd112c9742",,Fast Food,Malleshwaram,40-45 mins
BRIGADE TAJ RESTAURANT,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/1d90727c07a5d09375a7b1c8f7ab2f27",4.0,"North Indian, Kebabs",Central Bangalore,40-45 mins
Record Room,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dufjqp7vyqlycxaw3kyt",5.0,South American,Ashok Nagar,45-50 mins
Bilquees home kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a3de4ffd5c770a42316be2ce51471f8f",4.1,Snacks,"chick bazaar road,old cemetery road ,opp to Elaf w",40-45 mins
Burger Cafe 18,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/1ee43c51aca0582a1e951d722bbae644",,American,,40-45 mins
ROLL MAGIC FAST FOOD,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dnynnwoo97hcs7hmn7wr",3.0,"Arabian, Snacks",Banashankari,40-45 mins
Coffee PiJa,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b46ad1776d0df05523fe05b636f2cfa4",,Beverages,Malleshwaram,40-45 mins
Times Biryani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rlolac3qbvablpzmes5g",,Indian,Ashok Nagar,40-45 mins
3 Degree Celsius,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/6/28/877d8925-0969-4a18-89c2-9f1e02923ea7_916903.jpg",,"Desserts, Snacks",Vijayanagar,40-45 mins
Sir Sir Snacks Corner,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/53d952b4e56a01b6774bb2f522d709c3",,"Snacks, Chinese, Chaat",Malleshwaram,40-45 mins
Joyful Pastries And Cakes,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/6/25/4da70621-ea95-4164-90fb-e42229032996_914768.jpg",4.6,"Desserts, Snacks",Rajajinagar,40-45 mins
Da-Fu,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/m0meyou3fbulg6athoob",4.1,"Chinese, Indian, Beverages",Ashok Nagar,40-45 mins
Sri Vaaru Tiffin House,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f1bc9ddf53de574cdc35ab2f717df234",,"South Indian, Chinese, Biryani, Rolls & Wraps, Pastas",Malleshwaram,40-45 mins
Oye Kulcha!,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/itlsabhilyb6lc4stqqf",3.3,"Punjabi, Street Food, South Indian",SOBHA MALL,40-45 mins
Yba Chicken Paradise,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/655aee7ea46559fd7f3332cea4475699",,"Kebabs, Chinese, Snacks",Malleshwaram,40-45 mins
Ya Nafea Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/6046087a978dbcec8028796042e96962",,Chinese,Central Bangalore,40-45 mins
Cane Ras And More,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ad2b0214680327b2e0ab9a9a2e9963af",5.0,"North Indian, Chinese, Chaat, Snacks",BTM,40-45 mins
Cane Brosia,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/3/31/f6f8e6c2-ce63-4b06-a3f7-b9ef53de2d01_864172.jpg",3.8,Healthy Food,BTM,40-45 mins
Pooja Ice Creams,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qmpigxvajwgrd9jpbqdu",4.5,Ice Cream,Vijayanagar,40-45 mins
M.S Lassi & Shakes,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/929cbc3f50713098a21661e37d29502e",1.5,Indian,Central Bangalore,45-50 mins
Sarvam Upahar,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b14cd9fc40129fcfb97aa7e621719d07",,"Chinese, South Indian, Hyderabadi, Indian, Asian, Street Food, Home Food, Healthy Food, Fast Food",Malleshwaram,40-45 mins
Naati Tiffin Room,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/796ae08456180f9201894cb5a0625023",3.9,"South Indian, Biryani, Snacks",BTM,45-50 mins
Full Moon Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/7d06c2081fdc2bd0101ce2619c499040",4.4,"Snacks, Fast Food",Rajajinagar,45-50 mins
Ustad Biryani's & Kebab,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hfixo78goxfptfpgv2xg",,"Biryani, Tandoor",Ashok Nagar,40-45 mins
Variety Food Point,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zjczavzkpyjvl2nfs41c",,"Fast Food, Snacks, Beverages",Tavarekere,40-45 mins
The Coastal Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bb5b77dd315c71f62b013d8eba935b9d",,"Biryani, Grill",Malleshwaram,40-45 mins
So Thai,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f31f91167032725c6ce36640a671a573",,"Indian, Salads, Chinese, Continental",Central Bangalore,40-45 mins
Tawa Mane,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/9a8bca5d71568199638aba93f3c26899",,South Indian,BTM,40-45 mins
Fruit Chill Ice Creams,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/873e3fa7087846b2d53c5baf8df8176b",,Ice Cream,Jayanagar,40-45 mins
In House Blend,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b14cd9fc40129fcfb97aa7e621719d07",,"North Indian, Chinese, Tandoor, Seafood, Salads",Central Bangalore,40-45 mins
Sapphire By Unicorn,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/5f4f8c6714a5c77b52c8b14240ecc9a6",4.5,Chinese,Central Bangalore,35-40 mins
The Scoops And Sundaes,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/20a82076f422100bbda3310f18308750",,"Desserts, Beverages",BTM,40-45 mins
Tiger Trail - Regenta Place,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/luldienk8xllicggrogb",4.3,"North Indian, Biryani",Central Bangalore,40-45 mins
Wall Town,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/9929bbc7382d2081d47cf5aab143df9f",3.9,"Fast Food, Beverages, Pizzas, Burgers, Momos",Basaveshwaranagar,40-45 mins
Pinxx Royal Orchid Central,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zjhqefgldw5ljn8mdvym",3.3,"Tandoor, Salads, Biryani, Snacks, Italian-American",MG Road,45-50 mins
THE SUNDAES THEORY,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/20a82076f422100bbda3310f18308750",,"Desserts, Ice Cream, Juices",BTM,40-45 mins
Gaja Food Point,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f594f4f63d3e00e93203f02d40e38d24",,"Chinese, Biryani, Kebabs",AUSTIN TOWN,35-40 mins
Bonkers Over Biriyani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/004082f1e5f54bf344c628f924e7c125",3.4,"Indian, Biryani",Banashankari,40-45 mins
Savera Tea Centre,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/8951a6325821579f1c66917825dbbc8b",,Snacks,Central Bangalore,45-50 mins
Loaded Pasta,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/r0fnlsp3lu5ptsvsw6bi",2.7,"Fast Food, Italian",Rajajinagar,45-50 mins
Koli Mane Biryani Center,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ze8lqsqolgchddbil8fn",,"Biryani, South Indian, Chinese",Banashankari,40-45 mins
U&I cafe & resto,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/10/84575e42-1aa0-4635-bf2b-983bc4514275_923449.JPG",,"Biryani, Burgers, Cafe",Central Bangalore,40-45 mins
Ambari Amruth Chaha,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/330f7d11d515aad8269ab4e729e339e4",,"Cafe, Beverages",Vijayanagar,40-45 mins
My Tea House,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ed3c2d426a9075e4cdaf645a45618b29",4.2,"Continental, Desserts, Italian, Beverages",Banashankari,40-45 mins
Lakshmi chaat,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mbsirxzvfzbugk7uuub4",,Chaat,Ashok Nagar,40-45 mins
Kohinoor - St. Marks Hotel,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/094f1e277180a117cf93d131397d1358",,Indian,Central Bangalore,40-45 mins
Biryani Unit (Shree Bhairawa),"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/29/66b07a49-fbe8-4b30-b204-54ea64d9bd5f_934370.jpg",,"Biryani, Kebabs",Basaveshwaranagar,35-40 mins
Slv Thindi Van,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/8/13/415643c1-a794-41d9-857c-e24bd1059792_940472.jpg",,"South Indian, Indian, Fast Food",Vijayanagar,35-40 mins
Cafe Adams,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/8/8/add65052-4caf-4393-aad9-5059bb7888b4_938382.jpg",,"Beverages, Snacks, Fast Food",Central Bangalore,40-45 mins
Thangals Biryani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/8/6/a2da7b77-ea04-41cf-b949-4c3b256d3e55_937210.jpg",,"Biryani, South Indian",Jayanagar,40-45 mins
ITC Aashirvaad Soul Creations,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/8/3/acfb9bf3-5f8a-4b32-b664-0f41ad536dd9_853146.JPG",4.2,"Indian, Home Food, Healthy Food","Diagonal Road, 3Rd Block",25-30 mins
ITC Master Chef Creations,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/8/3/336f14ab-bc19-4f44-ae2f-3c4c9636f7cf_853144.JPG",4.1,"North Indian, Biryani, Kebabs, Mediterranean, Mughlai","Diagonal Road, 3Rd Block",30-35 mins
Indraprastha Vegetarian,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/u5k6cgnzuyfhgqk0mcmq",4.6,"South Indian, North Indian, Snacks",Vijayanagar,30-35 mins
Tandoori Taal,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lotxz3ajawzl9u6vtggo",4.6,Indian,Central Bangalore,35-40 mins
Holige Mane,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660,e_grayscale/cszowqsr3afw97pk31y0",4.6,Sweets,Rajajinagar,35-40 mins
Cakewala,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/12/47fc86ca-0b9c-4d88-b0d2-b031b5c4b1d2_29071.jpg",4.6,"Desserts, Bakery, Cakes & Pastries, Snacks",Jayanagar,35-40 mins
Havmor Ice Cream,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/20a82076f422100bbda3310f18308750",3.7,"Ice Cream, Desserts",Jayanagar,35-40 mins
Chai Days,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/8/3/ad4b7742-0fd9-4941-aabc-541124ea5822_817593.jpg",4.6,"Snacks, Beverages, Bakery",Jayanagar,30-35 mins
Go Native,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/459ac48ea894c6322f64b58cfcf5d3e8",4.5,"Healthy Food, Jain, North Indian, South Indian",Central Bangalore,40-45 mins
Burgerama,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660,e_grayscale/d534223936fb882357fc656ae6488f2d",,Burger,CentralBangalore,35-40 mins
Cold Stone Creamery,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a97a58c2e292e5ed2a374f390312e2f5",4.2,"Ice Cream, Desserts, Beverages",Binnipete,80-85 mins
Rolls Adda,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/4/12/b2a487f8-78c0-41b4-89c1-0785240abd4c_869761.jpg",5.0,"Continental, Fast Food, Burgers",AUSTIN TOWN,40-45 mins
Cravy Wings - the american diner,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qbzl1iygqehlwztmhkli",4.4,American,S G Palya,35-40 mins
Cave N Dine,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gjmkqspphkptyt2vvzpq",4.3,"Chinese, South Indian, North Indian, Beverages, Seafood",Basaveshwara Nagar,40-45 mins
Dhatu Organic Stores And Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/4/22/7d79dce5-6a9b-4757-8334-050a8ae4069b_789335 ss...jpg",4.4,"Healthy Food, South Indian, Salads",Jayanagar,55-60 mins
Heavenly Bakers,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/23/7002765c-72cd-4331-b326-a693df1dc19e_930650.jpg",,Bakery,Central Bangalore,40-45 mins
BIRYANI'S OF  BHARAT,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/28/6d85b1f5-91ef-46e3-af0f-97ab9f4d02dd_933654.jpg",4.4,"Biryani, Kebabs",Jayanagar,30-35 mins
Veg Bro Chinese,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/154154a2bf63a2091cfeef6b70d229bf",4.2,"Chinese, Snacks",Rajajinagar,30-35 mins
Sathyam Cinemas,,,"Snacks, Desserts, Beverages",Prasanna Theatre,35-40 mins
Southern Spices,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/0fadf2bc7db409ee372a41effe12f116",,"South Indian, Indian, Chinese",Koramangala,90-95 mins
Kitchen Express,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sgjrycwqqeayub5z0qxn",,Bengali,Shantinagar,40-45 mins
Nerlu Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/4/17/d97706c7-18ef-443e-89dd-3559ddf112ef_872068.jpg",4.8,"Coffee, sandwich",Central Bangalore,40-45 mins
NORTH INDIAN FOOD,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/i8y9x9lax5q49orqzcja",3.5,"North Indian, Thalis, Desserts",Rajajinagar,45-50 mins
Sri Krishna Veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/27/38957908-464f-426e-a89e-21bba6364d84_933216.jpg",,"Chinese, South Indian",Basaveshwaranagar,40-45 mins
South Tadka,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gieflt0reacyysk14gr3",4.4,"Indian, South Indian",Basavanagudi,25-30 mins
Wodeyars Biriyani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/31/fff58390-58de-4c71-bf82-73ae8874df83_901838.JPG",3.4,"Biryani, Kebabs",Vijayanagar,30-35 mins
